call_id,rep_id,hcp_id,territory_id,product_promoted,call_date,month,year,month_num,channel,call_outcome,converted,call_duration_min,samples_dropped
C0000228,R002,H0412,T026,P001,2024-07-27,2024-07-01,2024,7,In-Person Visit,Positive - Interest Shown,False,29,False
C0000229,R002,H0057,T026,P004,2024-07-13,2024-07-01,2024,7,Virtual Detail,Follow-up Scheduled,False,20,True
C0000230,R002,H0412,T026,P004,2024-07-25,2024-07-01,2024,7,Conference,Follow-up Scheduled,False,34,True
C0000231,R002,H0273,T026,P006,2024-07-12,2024-07-01,2024,7,Email Follow-up,Positive - Interest Shown,False,33,True
C0000232,R002,H0346,T026,P002,2024-07-22,2024-07-01,2024,7,In-Person Visit,Positive - Interest Shown,True,19,True
C0000233,R002,H0408,T026,P006,2024-08-10,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,44,False
C0000234,R002,H0057,T026,P006,2024-08-10,2024-08-01,2024,8,Conference,Neutral - Information Only,False,32,True
C0000235,R002,H0234,T026,P005,2024-08-08,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,19,False
C0000236,R002,H0057,T026,P006,2024-08-29,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,13,True
C0000237,R002,H0234,T026,P006,2024-08-21,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,True,6,True
C0000238,R002,H0014,T026,P002,2024-08-15,2024-08-01,2024,8,Conference,Neutral - Information Only,False,8,False
C0000239,R002,H0273,T026,P002,2024-08-03,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,False,20,True
C0000240,R002,H0160,T026,P001,2024-09-03,2024-09-01,2024,9,Virtual Detail,Negative - No Interest,False,7,True
C0000241,R002,H0014,T026,P002,2024-09-13,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,24,False
C0000242,R002,H0273,T026,P001,2024-09-22,2024-09-01,2024,9,Virtual Detail,Follow-up Scheduled,False,29,True
C0000243,R002,H0057,T026,P004,2024-09-11,2024-09-01,2024,9,In-Person Visit,Positive - Interest Shown,False,7,True
C0000244,R002,H0014,T026,P002,2024-10-04,2024-10-01,2024,10,In-Person Visit,Follow-up Scheduled,False,23,False
C0000245,R002,H0408,T026,P003,2024-10-02,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,11,True
C0000246,R002,H0346,T026,P001,2024-10-29,2024-10-01,2024,10,In-Person Visit,Positive - Prescription Written,True,44,False
C0000247,R002,H0234,T026,P001,2024-10-17,2024-10-01,2024,10,Conference,Positive - Interest Shown,False,36,True
C0000248,R002,H0014,T026,P004,2024-10-21,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,29,True
C0000249,R002,H0346,T026,P002,2024-10-13,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,39,True
C0000250,R002,H0234,T026,P003,2024-10-27,2024-10-01,2024,10,Virtual Detail,Positive - Prescription Written,True,5,True
C0000251,R002,H0234,T026,P006,2024-11-28,2024-11-01,2024,11,Virtual Detail,Positive - Interest Shown,True,32,True
C0000252,R002,H0408,T026,P004,2024-11-13,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,True,31,True
C0000253,R002,H0057,T026,P004,2024-11-27,2024-11-01,2024,11,Virtual Detail,Positive - Prescription Written,False,5,True
C0000254,R002,H0408,T026,P004,2024-11-02,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,34,True
C0000255,R002,H0408,T026,P002,2024-11-09,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,True,18,False
C0000256,R002,H0346,T026,P002,2024-11-10,2024-11-01,2024,11,Email Follow-up,Positive - Interest Shown,False,29,False
C0000257,R002,H0057,T026,P006,2024-11-04,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,False,24,True
C0000258,R002,H0273,T026,P004,2024-12-16,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,6,False
C0000259,R002,H0234,T026,P002,2024-12-05,2024-12-01,2024,12,In-Person Visit,Positive - Prescription Written,True,36,True
C0000260,R002,H0234,T026,P006,2024-12-15,2024-12-01,2024,12,Conference,Positive - Prescription Written,True,30,True
C0000261,R002,H0234,T026,P002,2024-12-26,2024-12-01,2024,12,Email Follow-up,Neutral - Information Only,False,14,True
C0000262,R002,H0234,T026,P003,2024-12-11,2024-12-01,2024,12,Virtual Detail,Neutral - Information Only,False,16,True
C0000263,R003,H0309,T019,P005,2023-01-17,2023-01-01,2023,1,Email Follow-up,Neutral - Information Only,False,15,True
C0000264,R003,H0309,T019,P004,2023-01-04,2023-01-01,2023,1,Virtual Detail,Negative - No Interest,False,26,True
C0000265,R003,H0188,T019,P006,2023-01-09,2023-01-01,2023,1,Email Follow-up,Follow-up Scheduled,False,32,True
C0000266,R003,H0339,T019,P005,2023-01-07,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,37,True
C0000267,R003,H0309,T019,P004,2023-01-13,2023-01-01,2023,1,Virtual Detail,Follow-up Scheduled,False,35,True
C0000268,R003,H0309,T019,P001,2023-01-17,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,7,True
C0000269,R003,H0142,T019,P003,2023-02-21,2023-02-01,2023,2,In-Person Visit,Follow-up Scheduled,False,5,False
C0000270,R003,H0339,T019,P001,2023-02-17,2023-02-01,2023,2,Virtual Detail,Positive - Interest Shown,False,9,True
C0000271,R003,H0339,T019,P006,2023-02-19,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,27,True
C0000272,R003,H0309,T019,P003,2023-02-16,2023-02-01,2023,2,Virtual Detail,Positive - Prescription Written,True,22,True
C0000273,R003,H0499,T019,P002,2023-02-17,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,8,True
C0000274,R003,H0309,T019,P002,2023-02-18,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,True,44,True
C0000275,R003,H0499,T019,P002,2023-03-21,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,19,True
C0000276,R003,H0188,T019,P002,2023-03-01,2023-03-01,2023,3,Virtual Detail,Positive - Interest Shown,False,40,False
C0000277,R003,H0499,T019,P005,2023-03-09,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,False,5,True
C0000278,R003,H0339,T019,P005,2023-03-23,2023-03-01,2023,3,Virtual Detail,Positive - Prescription Written,False,6,True
C0000279,R003,H0188,T019,P001,2023-03-28,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,14,True
C0000280,R003,H0309,T019,P002,2023-03-11,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,32,False
C0000281,R003,H0188,T019,P003,2023-04-06,2023-04-01,2023,4,Conference,Neutral - Information Only,False,12,True
C0000282,R003,H0142,T019,P004,2023-04-05,2023-04-01,2023,4,Virtual Detail,Neutral - Information Only,False,35,True
C0000283,R003,H0339,T019,P005,2023-04-20,2023-04-01,2023,4,In-Person Visit,Follow-up Scheduled,False,37,True
C0000284,R003,H0142,T019,P005,2023-04-03,2023-04-01,2023,4,In-Person Visit,Positive - Interest Shown,False,26,True
C0000285,R003,H0309,T019,P003,2023-04-22,2023-04-01,2023,4,Email Follow-up,Neutral - Information Only,False,43,True
C0000286,R003,H0309,T019,P002,2023-04-29,2023-04-01,2023,4,In-Person Visit,Positive - Interest Shown,False,32,True
C0000287,R003,H0196,T019,P006,2023-05-03,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,9,False
C0000288,R003,H0196,T019,P003,2023-05-16,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,21,True
C0000289,R003,H0339,T019,P001,2023-05-12,2023-05-01,2023,5,Speaker Program,Positive - Prescription Written,True,42,False
C0000290,R003,H0309,T019,P005,2023-05-14,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,28,True
C0000291,R003,H0339,T019,P001,2023-05-05,2023-05-01,2023,5,Speaker Program,Neutral - Information Only,False,17,False
C0000292,R003,H0188,T019,P003,2023-05-10,2023-05-01,2023,5,Virtual Detail,Neutral - Information Only,False,23,True
C0000293,R003,H0309,T019,P003,2023-06-10,2023-06-01,2023,6,In-Person Visit,Negative - No Interest,False,38,True
C0000294,R003,H0339,T019,P004,2023-06-28,2023-06-01,2023,6,In-Person Visit,Follow-up Scheduled,False,7,False
C0000295,R003,H0309,T019,P001,2023-06-18,2023-06-01,2023,6,In-Person Visit,Positive - Interest Shown,True,43,True
C0000296,R003,H0339,T019,P001,2023-06-26,2023-06-01,2023,6,Email Follow-up,Follow-up Scheduled,False,23,True
C0000297,R003,H0499,T019,P003,2023-06-05,2023-06-01,2023,6,In-Person Visit,Neutral - Information Only,False,7,False
C0000298,R003,H0309,T019,P001,2023-06-22,2023-06-01,2023,6,In-Person Visit,Follow-up Scheduled,False,24,False
C0000299,R003,H0339,T019,P002,2023-07-02,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,False,29,True
C0000300,R003,H0196,T019,P004,2023-07-03,2023-07-01,2023,7,Virtual Detail,Neutral - Information Only,False,29,True
C0000301,R003,H0309,T019,P003,2023-07-14,2023-07-01,2023,7,In-Person Visit,Follow-up Scheduled,False,37,True
C0000302,R003,H0309,T019,P002,2023-07-13,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,True,34,False
C0000303,R003,H0499,T019,P001,2023-07-19,2023-07-01,2023,7,Email Follow-up,Negative - No Interest,False,25,False
C0000304,R003,H0309,T019,P006,2023-07-13,2023-07-01,2023,7,In-Person Visit,Neutral - Information Only,False,22,True
C0000305,R003,H0339,T019,P005,2023-08-07,2023-08-01,2023,8,Email Follow-up,Positive - Prescription Written,False,41,True
C0000306,R003,H0309,T019,P005,2023-08-16,2023-08-01,2023,8,Virtual Detail,Follow-up Scheduled,False,8,True
C0000307,R003,H0196,T019,P003,2023-08-11,2023-08-01,2023,8,Virtual Detail,Negative - No Interest,False,20,True
C0000308,R003,H0196,T019,P005,2023-08-04,2023-08-01,2023,8,In-Person Visit,Follow-up Scheduled,False,43,True
C0000309,R003,H0309,T019,P004,2023-08-21,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,14,True
C0000310,R003,H0309,T019,P003,2023-08-18,2023-08-01,2023,8,In-Person Visit,Positive - Interest Shown,False,32,True
C0000311,R003,H0309,T019,P002,2023-09-16,2023-09-01,2023,9,Conference,Negative - No Interest,False,33,True
C0000312,R003,H0309,T019,P005,2023-09-09,2023-09-01,2023,9,Conference,Positive - Prescription Written,False,42,False
C0000313,R003,H0142,T019,P006,2023-09-07,2023-09-01,2023,9,Speaker Program,Positive - Interest Shown,False,36,False
C0000314,R003,H0188,T019,P004,2023-09-29,2023-09-01,2023,9,Email Follow-up,Neutral - Information Only,False,43,True
C0000315,R003,H0499,T019,P005,2023-09-02,2023-09-01,2023,9,In-Person Visit,Positive - Interest Shown,False,34,True
C0000316,R003,H0142,T019,P001,2023-09-06,2023-09-01,2023,9,In-Person Visit,Neutral - Information Only,False,42,True
C0000317,R003,H0142,T019,P002,2023-10-29,2023-10-01,2023,10,Virtual Detail,Neutral - Information Only,False,15,True
C0000318,R003,H0339,T019,P006,2023-10-24,2023-10-01,2023,10,Virtual Detail,Positive - Interest Shown,False,41,True
C0000319,R003,H0499,T019,P006,2023-10-23,2023-10-01,2023,10,In-Person Visit,Negative - No Interest,False,31,True
C0000320,R003,H0309,T019,P006,2023-10-09,2023-10-01,2023,10,In-Person Visit,Follow-up Scheduled,False,34,True
C0000321,R003,H0339,T019,P004,2023-10-04,2023-10-01,2023,10,Virtual Detail,Negative - No Interest,False,29,False
C0000322,R003,H0499,T019,P006,2023-10-15,2023-10-01,2023,10,Virtual Detail,Positive - Prescription Written,True,43,True
C0000323,R003,H0188,T019,P004,2023-11-13,2023-11-01,2023,11,In-Person Visit,Neutral - Information Only,False,28,False
C0000324,R003,H0309,T019,P003,2023-11-04,2023-11-01,2023,11,In-Person Visit,Positive - Interest Shown,False,10,True
C0000325,R003,H0142,T019,P004,2023-11-16,2023-11-01,2023,11,In-Person Visit,Positive - Prescription Written,False,10,False
C0000326,R003,H0339,T019,P006,2023-11-07,2023-11-01,2023,11,Email Follow-up,Positive - Interest Shown,False,25,True
C0000327,R003,H0339,T019,P006,2023-11-17,2023-11-01,2023,11,In-Person Visit,Negative - No Interest,False,31,True
C0000328,R003,H0339,T019,P004,2023-11-20,2023-11-01,2023,11,Virtual Detail,Follow-up Scheduled,False,13,False
C0000329,R003,H0196,T019,P006,2023-12-11,2023-12-01,2023,12,Speaker Program,Neutral - Information Only,False,42,True
C0000330,R003,H0196,T019,P003,2023-12-12,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,40,True
C0000331,R003,H0142,T019,P002,2023-12-23,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,6,False
C0000332,R003,H0499,T019,P005,2023-12-14,2023-12-01,2023,12,Virtual Detail,Neutral - Information Only,False,31,True
C0000333,R003,H0309,T019,P002,2023-12-14,2023-12-01,2023,12,Speaker Program,Neutral - Information Only,False,22,True
C0000334,R003,H0339,T019,P001,2023-12-03,2023-12-01,2023,12,Email Follow-up,Neutral - Information Only,False,5,True
C0000335,R003,H0196,T019,P003,2024-01-10,2024-01-01,2024,1,Virtual Detail,Neutral - Information Only,False,15,True
C0000336,R003,H0339,T019,P004,2024-01-13,2024-01-01,2024,1,Email Follow-up,Negative - No Interest,False,39,False
C0000337,R003,H0309,T019,P005,2024-01-13,2024-01-01,2024,1,In-Person Visit,Positive - Prescription Written,True,27,True
C0000338,R003,H0499,T019,P004,2024-01-20,2024-01-01,2024,1,In-Person Visit,Follow-up Scheduled,False,38,True
C0000339,R003,H0339,T019,P001,2024-01-09,2024-01-01,2024,1,In-Person Visit,Neutral - Information Only,False,33,True
C0000340,R003,H0499,T019,P001,2024-01-13,2024-01-01,2024,1,In-Person Visit,Positive - Interest Shown,False,36,True
C0000341,R003,H0196,T019,P005,2024-02-28,2024-02-01,2024,2,In-Person Visit,Follow-up Scheduled,False,26,True
C0000342,R003,H0499,T019,P006,2024-02-05,2024-02-01,2024,2,In-Person Visit,Neutral - Information Only,False,8,False
C0000343,R003,H0196,T019,P004,2024-02-27,2024-02-01,2024,2,In-Person Visit,Positive - Interest Shown,False,42,True
C0000344,R003,H0309,T019,P005,2024-02-13,2024-02-01,2024,2,In-Person Visit,Positive - Interest Shown,True,39,True
C0000345,R003,H0309,T019,P003,2024-02-20,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,38,True
C0000346,R003,H0196,T019,P005,2024-02-11,2024-02-01,2024,2,In-Person Visit,Positive - Interest Shown,True,25,True
C0000347,R003,H0142,T019,P005,2024-03-14,2024-03-01,2024,3,In-Person Visit,Positive - Prescription Written,False,37,False
C0000348,R003,H0339,T019,P002,2024-03-04,2024-03-01,2024,3,Email Follow-up,Negative - No Interest,False,36,False
C0000349,R003,H0196,T019,P001,2024-03-14,2024-03-01,2024,3,In-Person Visit,Follow-up Scheduled,False,18,True
C0000350,R003,H0142,T019,P002,2024-03-13,2024-03-01,2024,3,Conference,Neutral - Information Only,False,36,True
C0000351,R003,H0339,T019,P006,2024-03-03,2024-03-01,2024,3,In-Person Visit,Neutral - Information Only,False,24,True
C0000352,R003,H0188,T019,P001,2024-03-27,2024-03-01,2024,3,In-Person Visit,Neutral - Information Only,False,24,True
C0000353,R003,H0339,T019,P006,2024-04-22,2024-04-01,2024,4,In-Person Visit,Positive - Interest Shown,True,11,True
C0000354,R003,H0188,T019,P006,2024-04-07,2024-04-01,2024,4,Virtual Detail,Neutral - Information Only,False,39,True
C0000355,R003,H0309,T019,P003,2024-04-23,2024-04-01,2024,4,Virtual Detail,Neutral - Information Only,False,20,True
C0000356,R003,H0499,T019,P006,2024-04-03,2024-04-01,2024,4,Email Follow-up,Positive - Interest Shown,False,14,False
C0000357,R003,H0142,T019,P001,2024-04-19,2024-04-01,2024,4,In-Person Visit,Positive - Interest Shown,False,28,True
C0000358,R003,H0309,T019,P005,2024-04-16,2024-04-01,2024,4,Virtual Detail,Neutral - Information Only,False,34,True
C0000359,R003,H0499,T019,P003,2024-05-06,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,False,14,True
C0000360,R003,H0339,T019,P005,2024-05-24,2024-05-01,2024,5,In-Person Visit,Follow-up Scheduled,False,23,False
C0000361,R003,H0188,T019,P003,2024-05-11,2024-05-01,2024,5,Virtual Detail,Negative - No Interest,False,39,True
C0000362,R003,H0309,T019,P003,2024-05-29,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,12,True
C0000363,R003,H0339,T019,P003,2024-05-20,2024-05-01,2024,5,Virtual Detail,Neutral - Information Only,False,9,True
C0000364,R003,H0309,T019,P001,2024-05-05,2024-05-01,2024,5,Conference,Follow-up Scheduled,False,18,True
C0000365,R003,H0499,T019,P001,2024-06-03,2024-06-01,2024,6,Email Follow-up,Positive - Prescription Written,False,10,False
C0000366,R003,H0309,T019,P005,2024-06-08,2024-06-01,2024,6,Speaker Program,Neutral - Information Only,False,8,True
C0000367,R003,H0309,T019,P002,2024-06-06,2024-06-01,2024,6,In-Person Visit,Negative - No Interest,False,23,True
C0000368,R003,H0188,T019,P005,2024-06-05,2024-06-01,2024,6,In-Person Visit,Positive - Interest Shown,True,17,False
C0000369,R003,H0339,T019,P003,2024-06-23,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,10,False
C0000370,R003,H0196,T019,P005,2024-06-03,2024-06-01,2024,6,Virtual Detail,Neutral - Information Only,False,13,True
C0000371,R003,H0339,T019,P006,2024-07-29,2024-07-01,2024,7,In-Person Visit,Negative - No Interest,False,11,False
C0000372,R003,H0339,T019,P002,2024-07-19,2024-07-01,2024,7,In-Person Visit,Positive - Interest Shown,False,13,False
C0000373,R003,H0339,T019,P002,2024-07-14,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,37,True
C0000374,R003,H0339,T019,P003,2024-07-17,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,False,33,False
C0000375,R003,H0188,T019,P006,2024-07-18,2024-07-01,2024,7,In-Person Visit,Negative - No Interest,False,10,True
C0000376,R003,H0188,T019,P003,2024-07-21,2024-07-01,2024,7,Virtual Detail,Negative - No Interest,False,14,False
C0000377,R003,H0196,T019,P005,2024-08-27,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,False,30,False
C0000378,R003,H0309,T019,P003,2024-08-20,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,27,True
C0000379,R003,H0339,T019,P003,2024-08-30,2024-08-01,2024,8,Virtual Detail,Negative - No Interest,False,34,False
C0000380,R003,H0188,T019,P006,2024-08-10,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,36,True
C0000381,R003,H0339,T019,P003,2024-08-30,2024-08-01,2024,8,Speaker Program,Neutral - Information Only,False,19,True
C0000382,R003,H0309,T019,P002,2024-08-10,2024-08-01,2024,8,Conference,Neutral - Information Only,False,30,True
C0000383,R003,H0196,T019,P005,2024-09-13,2024-09-01,2024,9,Email Follow-up,Follow-up Scheduled,False,40,False
C0000384,R003,H0309,T019,P005,2024-09-14,2024-09-01,2024,9,In-Person Visit,Follow-up Scheduled,False,34,False
C0000385,R003,H0196,T019,P002,2024-09-19,2024-09-01,2024,9,Virtual Detail,Neutral - Information Only,False,13,False
C0000386,R003,H0339,T019,P005,2024-09-24,2024-09-01,2024,9,Virtual Detail,Positive - Prescription Written,False,12,True
C0000387,R003,H0499,T019,P002,2024-09-18,2024-09-01,2024,9,Conference,Positive - Prescription Written,True,28,True
C0000388,R003,H0339,T019,P004,2024-09-11,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,39,False
C0000389,R003,H0339,T019,P004,2024-10-03,2024-10-01,2024,10,Virtual Detail,Neutral - Information Only,False,9,False
C0000390,R003,H0142,T019,P003,2024-10-14,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,39,True
