sale_id,rep_id,territory_id,product_id,month,year,month_num,units_sold,revenue_usd,discount_pct,net_revenue_usd
S000349,R005,T003,P005,2024-10-01,2024,10,4,1181.41,0.048,1124.7
S000350,R005,T003,P003,2024-10-01,2024,10,3,4735.33,0.145,4048.71
S000351,R005,T003,P003,2024-11-01,2024,11,5,6717.56,0.021,6576.49
S000352,R005,T003,P002,2024-11-01,2024,11,4,3054.15,0.028,2968.63
S000353,R005,T003,P001,2024-12-01,2024,12,6,2599.9,0.04,2495.9
S000354,R005,T003,P004,2024-12-01,2024,12,2,821.51,0.023,802.62
S000355,R005,T003,P003,2024-12-01,2024,12,5,6797.0,0.05,6457.15
S000356,R006,T045,P001,2023-01-01,2023,1,4,2051.77,0.142,1760.42
S000357,R006,T045,P002,2023-01-01,2023,1,8,5859.07,0.106,5238.01
S000358,R006,T045,P006,2023-02-01,2023,2,1,1403.07,0.098,1265.57
S000359,R006,T045,P001,2023-02-01,2023,2,11,4674.89,0.028,4543.99
S000360,R006,T045,P005,2023-02-01,2023,2,10,3065.22,0.062,2875.18
S000361,R006,T045,P004,2023-03-01,2023,3,10,3223.14,0.151,2736.45
S000362,R006,T045,P006,2023-03-01,2023,3,4,4347.05,0.09,3955.82
S000363,R006,T045,P003,2023-04-01,2023,4,11,14297.76,0.171,11852.84
S000364,R006,T045,P002,2023-04-01,2023,4,12,8813.65,0.129,7676.69
S000365,R006,T045,P001,2023-04-01,2023,4,10,4273.43,0.171,3542.67
S000366,R006,T045,P004,2023-05-01,2023,5,10,3189.57,0.137,2752.6
S000367,R006,T045,P006,2023-05-01,2023,5,7,6877.58,0.173,5687.76
S000368,R006,T045,P003,2023-06-01,2023,6,5,6597.97,0.1,5938.17
S000369,R006,T045,P002,2023-06-01,2023,6,3,2569.61,0.107,2294.66
S000370,R006,T045,P006,2023-06-01,2023,6,2,2144.42,0.034,2071.51
S000371,R006,T045,P005,2023-06-01,2023,6,1,554.23,0.156,467.77
S000372,R006,T045,P004,2023-07-01,2023,7,2,788.29,0.097,711.83
S000373,R006,T045,P002,2023-07-01,2023,7,5,3746.88,0.075,3465.86
S000374,R006,T045,P006,2023-07-01,2023,7,2,2472.66,0.056,2334.19
S000375,R006,T045,P005,2023-07-01,2023,7,1,278.88,0.043,266.89
S000376,R006,T045,P001,2023-08-01,2023,8,4,1981.18,0.125,1733.53
S000377,R006,T045,P003,2023-08-01,2023,8,7,8815.39,0.159,7413.74
S000378,R006,T045,P005,2023-08-01,2023,8,9,2741.1,0.126,2395.72
S000379,R006,T045,P002,2023-09-01,2023,9,9,6180.79,0.06,5809.94
S000380,R006,T045,P006,2023-09-01,2023,9,5,5030.99,0.175,4150.57
S000381,R006,T045,P001,2023-09-01,2023,9,4,2059.68,0.046,1964.93
S000382,R006,T045,P003,2023-10-01,2023,10,11,13772.94,0.042,13194.48
S000383,R006,T045,P005,2023-10-01,2023,10,1,464.64,0.099,418.64
S000384,R006,T045,P002,2023-10-01,2023,10,1,1266.97,0.021,1240.36
S000385,R006,T045,P001,2023-11-01,2023,11,2,1049.35,0.129,913.98
S000386,R006,T045,P004,2023-11-01,2023,11,3,1080.12,0.115,955.91
S000387,R006,T045,P003,2023-11-01,2023,11,6,8477.18,0.083,7773.57
S000388,R006,T045,P005,2023-11-01,2023,11,1,550.87,0.155,465.49
S000389,R006,T045,P001,2023-12-01,2023,12,5,2149.79,0.052,2038.0
S000390,R006,T045,P005,2023-12-01,2023,12,5,1642.78,0.061,1542.57
S000391,R006,T045,P004,2023-12-01,2023,12,6,2088.0,0.066,1950.19
S000392,R006,T045,P005,2024-01-01,2024,1,3,1037.62,0.176,855.0
S000393,R006,T045,P006,2024-01-01,2024,1,8,7292.81,0.091,6629.16
S000394,R006,T045,P004,2024-02-01,2024,2,11,3680.99,0.022,3600.01
S000395,R006,T045,P002,2024-02-01,2024,2,2,1545.65,0.07,1437.45
S000396,R006,T045,P004,2024-03-01,2024,3,6,2014.11,0.048,1917.43
S000397,R006,T045,P003,2024-03-01,2024,3,3,4547.21,0.15,3865.13
S000398,R006,T045,P005,2024-03-01,2024,3,8,2591.05,0.136,2238.67
S000399,R006,T045,P002,2024-03-01,2024,3,4,3002.62,0.037,2891.52
S000400,R006,T045,P003,2024-04-01,2024,4,10,13176.42,0.111,11713.84
S000401,R006,T045,P001,2024-04-01,2024,4,4,1920.84,0.062,1801.75
S000402,R006,T045,P001,2024-05-01,2024,5,5,2218.13,0.024,2164.89
S000403,R006,T045,P006,2024-05-01,2024,5,12,11181.62,0.04,10734.36
S000404,R006,T045,P002,2024-05-01,2024,5,3,2249.17,0.061,2111.97
S000405,R006,T045,P006,2024-06-01,2024,6,2,2523.84,0.144,2160.41
S000406,R006,T045,P002,2024-06-01,2024,6,1,1209.15,0.121,1062.84
S000407,R006,T045,P002,2024-07-01,2024,7,6,4175.01,0.149,3552.93
S000408,R006,T045,P003,2024-07-01,2024,7,1,1428.33,0.122,1254.07
S000409,R006,T045,P006,2024-07-01,2024,7,5,4622.92,0.067,4313.18
S000410,R006,T045,P005,2024-07-01,2024,7,1,551.53,0.089,502.44
S000411,R006,T045,P006,2024-08-01,2024,8,2,2196.21,0.037,2114.95
S000412,R006,T045,P005,2024-08-01,2024,8,5,1543.02,0.139,1328.54
S000413,R006,T045,P004,2024-08-01,2024,8,5,1726.63,0.038,1661.02
S000414,R006,T045,P005,2024-09-01,2024,9,4,1447.44,0.151,1228.88
S000415,R006,T045,P004,2024-09-01,2024,9,8,2689.59,0.134,2329.18
S000416,R006,T045,P001,2024-09-01,2024,9,3,1556.22,0.064,1456.62
S000417,R006,T045,P003,2024-09-01,2024,9,6,8427.36,0.094,7635.19
S000418,R006,T045,P006,2024-10-01,2024,10,3,2954.23,0.085,2703.12
S000419,R006,T045,P005,2024-10-01,2024,10,4,1228.89,0.035,1185.88
S000420,R006,T045,P006,2024-11-01,2024,11,5,5143.13,0.177,4232.8
S000421,R006,T045,P004,2024-11-01,2024,11,4,1465.68,0.114,1298.59
S000422,R006,T045,P005,2024-11-01,2024,11,7,2275.41,0.152,1929.55
S000423,R006,T045,P001,2024-11-01,2024,11,10,4466.78,0.157,3765.5
S000424,R006,T045,P001,2024-12-01,2024,12,5,2370.53,0.031,2297.04
S000425,R006,T045,P006,2024-12-01,2024,12,12,11259.86,0.177,9266.86
S000426,R006,T045,P002,2024-12-01,2024,12,1,1082.94,0.129,943.24
S000427,R007,T013,P003,2023-01-01,2023,1,1,1352.99,0.026,1317.81
S000428,R007,T013,P005,2023-01-01,2023,1,1,401.76,0.135,347.52
S000429,R007,T013,P006,2023-02-01,2023,2,1,1744.72,0.112,1549.31
S000430,R007,T013,P001,2023-02-01,2023,2,3,1263.41,0.076,1167.39
S000431,R007,T013,P001,2023-03-01,2023,3,2,841.08,0.135,727.53
S000432,R007,T013,P002,2023-03-01,2023,3,1,608.39,0.09,553.63
S000433,R007,T013,P006,2023-04-01,2023,4,1,746.91,0.05,709.56
S000434,R007,T013,P004,2023-04-01,2023,4,1,406.16,0.114,359.86
S000435,R007,T013,P003,2023-05-01,2023,5,1,1595.97,0.107,1425.2
S000436,R007,T013,P001,2023-05-01,2023,5,1,756.1,0.12,665.37
S000437,R007,T013,P001,2023-06-01,2023,6,1,623.44,0.131,541.77
S000438,R007,T013,P004,2023-06-01,2023,6,3,1020.3,0.157,860.11
S000439,R007,T013,P003,2023-06-01,2023,6,1,344.27,0.102,309.15
S000440,R007,T013,P002,2023-06-01,2023,6,1,652.73,0.15,554.82
S000441,R007,T013,P001,2023-07-01,2023,7,1,118.21,0.14,101.66
S000442,R007,T013,P003,2023-07-01,2023,7,1,1326.35,0.122,1164.54
S000443,R007,T013,P006,2023-08-01,2023,8,1,447.29,0.048,425.82
S000444,R007,T013,P002,2023-08-01,2023,8,2,1814.0,0.166,1512.88
S000445,R007,T013,P006,2023-09-01,2023,9,2,2585.6,0.112,2296.01
S000446,R007,T013,P001,2023-09-01,2023,9,1,373.43,0.099,336.46
S000447,R007,T013,P006,2023-10-01,2023,10,1,1451.46,0.11,1291.8
S000448,R007,T013,P004,2023-10-01,2023,10,2,742.1,0.061,696.83
S000449,R007,T013,P002,2023-10-01,2023,10,2,1861.81,0.037,1792.92
S000450,R007,T013,P001,2023-10-01,2023,10,1,216.75,0.047,206.56
S000451,R007,T013,P002,2023-11-01,2023,11,2,1386.6,0.069,1290.92
S000452,R007,T013,P003,2023-11-01,2023,11,2,2660.28,0.112,2362.33
S000453,R007,T013,P001,2023-11-01,2023,11,2,1065.31,0.037,1025.89
S000454,R007,T013,P002,2023-12-01,2023,12,1,855.4,0.058,805.79
S000455,R007,T013,P005,2023-12-01,2023,12,1,495.01,0.079,455.9
S000456,R007,T013,P004,2023-12-01,2023,12,3,1021.75,0.129,889.94
S000457,R007,T013,P001,2023-12-01,2023,12,1,765.51,0.026,745.61
S000458,R007,T013,P002,2024-01-01,2024,1,1,1237.74,0.131,1075.6
S000459,R007,T013,P006,2024-01-01,2024,1,1,1119.38,0.178,920.13
S000460,R007,T013,P005,2024-02-01,2024,2,2,737.6,0.166,615.16
S000461,R007,T013,P001,2024-02-01,2024,2,1,422.77,0.098,381.34
S000462,R007,T013,P006,2024-02-01,2024,2,1,819.31,0.07,761.96
S000463,R007,T013,P004,2024-02-01,2024,2,2,697.28,0.048,663.81
S000464,R007,T013,P003,2024-03-01,2024,3,1,1222.57,0.166,1019.62
S000465,R007,T013,P006,2024-03-01,2024,3,1,1058.58,0.135,915.67
S000466,R007,T013,P003,2024-04-01,2024,4,3,3843.77,0.058,3620.83
S000467,R007,T013,P001,2024-04-01,2024,4,1,542.55,0.159,456.28
S000468,R007,T013,P001,2024-05-01,2024,5,1,608.85,0.18,499.26
S000469,R007,T013,P003,2024-05-01,2024,5,3,3792.07,0.129,3302.89
S000470,R007,T013,P004,2024-05-01,2024,5,3,995.76,0.1,896.18
S000471,R007,T013,P002,2024-06-01,2024,6,1,1302.43,0.103,1168.28
S000472,R007,T013,P004,2024-06-01,2024,6,1,563.73,0.081,518.07
S000473,R007,T013,P003,2024-07-01,2024,7,2,2703.4,0.133,2343.85
S000474,R007,T013,P006,2024-07-01,2024,7,1,1317.59,0.029,1279.38
S000475,R007,T013,P004,2024-07-01,2024,7,1,88.57,0.029,86.0
S000476,R007,T013,P003,2024-08-01,2024,8,2,3543.83,0.133,3072.5
S000477,R007,T013,P001,2024-08-01,2024,8,1,763.33,0.078,703.79
S000478,R007,T013,P005,2024-08-01,2024,8,1,291.35,0.078,268.62
S000479,R007,T013,P006,2024-08-01,2024,8,2,1784.27,0.026,1737.88
S000480,R007,T013,P001,2024-09-01,2024,9,3,1297.4,0.15,1102.79
S000481,R007,T013,P004,2024-09-01,2024,9,2,685.57,0.166,571.77
S000482,R007,T013,P001,2024-10-01,2024,10,1,399.24,0.092,362.51
S000483,R007,T013,P003,2024-10-01,2024,10,1,1858.75,0.046,1773.25
S000484,R007,T013,P002,2024-10-01,2024,10,1,853.54,0.126,745.99
S000485,R007,T013,P005,2024-11-01,2024,11,2,806.18,0.052,764.26
S000486,R007,T013,P001,2024-11-01,2024,11,1,567.36,0.135,490.77
S000487,R007,T013,P002,2024-11-01,2024,11,1,805.09,0.114,713.31
S000488,R007,T013,P004,2024-11-01,2024,11,1,218.31,0.09,198.66
S000489,R007,T013,P003,2024-12-01,2024,12,1,747.55,0.107,667.56
S000490,R007,T013,P004,2024-12-01,2024,12,1,257.97,0.12,227.01
S000491,R008,T050,P005,2023-01-01,2023,1,3,1031.79,0.159,867.74
S000492,R008,T050,P003,2023-01-01,2023,1,5,6339.19,0.135,5483.4
S000493,R008,T050,P005,2023-02-01,2023,2,5,1543.68,0.166,1287.43
S000494,R008,T050,P003,2023-02-01,2023,2,2,3462.55,0.098,3123.22
S000495,R008,T050,P006,2023-02-01,2023,2,2,1869.82,0.107,1669.75
S000496,R008,T050,P002,2023-02-01,2023,2,2,1932.44,0.044,1847.41
S000497,R008,T050,P003,2023-03-01,2023,3,4,5947.27,0.046,5673.7
S000498,R008,T050,P004,2023-03-01,2023,3,1,394.26,0.169,327.63
S000499,R008,T050,P004,2023-04-01,2023,4,6,2156.33,0.066,2014.01
S000500,R008,T050,P001,2023-04-01,2023,4,1,775.69,0.175,639.94
S000501,R008,T050,P005,2023-04-01,2023,4,1,496.54,0.066,463.77
S000502,R008,T050,P002,2023-05-01,2023,5,1,893.9,0.073,828.65
S000503,R008,T050,P006,2023-05-01,2023,5,4,3995.49,0.055,3775.74
S000504,R008,T050,P001,2023-06-01,2023,6,2,1111.44,0.065,1039.2
S000505,R008,T050,P006,2023-06-01,2023,6,4,4159.1,0.168,3460.37
S000506,R008,T050,P002,2023-06-01,2023,6,6,4532.4,0.075,4192.47
S000507,R008,T050,P005,2023-07-01,2023,7,6,2019.47,0.139,1738.76
S000508,R008,T050,P001,2023-07-01,2023,7,3,1328.05,0.12,1168.68
S000509,R008,T050,P006,2023-07-01,2023,7,2,1791.7,0.143,1535.49
S000510,R008,T050,P004,2023-08-01,2023,8,6,1978.13,0.026,1926.7
S000511,R008,T050,P006,2023-08-01,2023,8,3,3373.95,0.165,2817.25
S000512,R008,T050,P001,2023-09-01,2023,9,4,1952.28,0.149,1661.39
S000513,R008,T050,P002,2023-09-01,2023,9,2,1581.98,0.171,1311.46
S000514,R008,T050,P005,2023-09-01,2023,9,4,1220.13,0.044,1166.44
S000515,R008,T050,P002,2023-10-01,2023,10,1,690.88,0.022,675.68
S000516,R008,T050,P006,2023-10-01,2023,10,1,874.56,0.152,741.63
S000517,R008,T050,P004,2023-10-01,2023,10,1,457.58,0.165,382.08
S000518,R008,T050,P003,2023-10-01,2023,10,2,2943.01,0.032,2848.83
S000519,R008,T050,P004,2023-11-01,2023,11,3,954.57,0.124,836.2
S000520,R008,T050,P003,2023-11-01,2023,11,6,7917.76,0.054,7490.2
S000521,R008,T050,P005,2023-11-01,2023,11,3,1038.1,0.174,857.47
S000522,R008,T050,P004,2023-12-01,2023,12,6,2131.22,0.151,1809.41
S000523,R008,T050,P001,2023-12-01,2023,12,6,2925.45,0.053,2770.4
S000524,R008,T050,P003,2023-12-01,2023,12,2,3394.07,0.108,3027.51
S000525,R008,T050,P003,2024-01-01,2024,1,5,7294.81,0.167,6076.58
S000526,R008,T050,P002,2024-01-01,2024,1,4,3322.07,0.036,3202.48
S000527,R008,T050,P005,2024-01-01,2024,1,5,1681.24,0.077,1551.78
S000528,R008,T050,P006,2024-02-01,2024,2,5,4858.67,0.148,4139.59
S000529,R008,T050,P002,2024-02-01,2024,2,3,2162.22,0.115,1913.56
S000530,R008,T050,P005,2024-02-01,2024,2,5,1580.2,0.092,1434.82
S000531,R008,T050,P004,2024-03-01,2024,3,3,1162.72,0.051,1103.42
S000532,R008,T050,P006,2024-03-01,2024,3,3,2670.41,0.172,2211.1
S000533,R008,T050,P001,2024-03-01,2024,3,2,913.96,0.114,809.77
S000534,R008,T050,P001,2024-04-01,2024,4,4,2002.89,0.085,1832.64
S000535,R008,T050,P004,2024-04-01,2024,4,5,1562.43,0.136,1349.94
S000536,R008,T050,P005,2024-05-01,2024,5,2,643.58,0.058,606.25
S000537,R008,T050,P002,2024-05-01,2024,5,1,1067.43,0.047,1017.26
S000538,R008,T050,P001,2024-05-01,2024,5,1,524.24,0.107,468.15
S000539,R008,T050,P004,2024-05-01,2024,5,3,949.16,0.068,884.62
S000540,R008,T050,P005,2024-06-01,2024,6,4,1264.72,0.064,1183.78
S000541,R008,T050,P006,2024-06-01,2024,6,2,2058.13,0.133,1784.4
S000542,R008,T050,P005,2024-07-01,2024,7,5,1629.72,0.053,1543.34
S000543,R008,T050,P001,2024-07-01,2024,7,3,1319.37,0.156,1113.55
S000544,R008,T050,P005,2024-08-01,2024,8,2,658.79,0.049,626.51
S000545,R008,T050,P001,2024-08-01,2024,8,2,1060.18,0.051,1006.11
S000546,R008,T050,P004,2024-08-01,2024,8,7,2386.0,0.08,2195.12
S000547,R008,T050,P003,2024-09-01,2024,9,4,5024.08,0.137,4335.78
S000548,R008,T050,P004,2024-09-01,2024,9,2,690.2,0.021,675.71
S000549,R008,T050,P005,2024-09-01,2024,9,7,2090.35,0.158,1760.07
S000550,R008,T050,P002,2024-10-01,2024,10,3,2649.33,0.141,2275.77
S000551,R008,T050,P001,2024-10-01,2024,10,2,1019.58,0.119,898.25
S000552,R008,T050,P005,2024-10-01,2024,10,1,351.97,0.038,338.6
S000553,R008,T050,P006,2024-10-01,2024,10,6,5904.76,0.095,5343.81
S000554,R008,T050,P004,2024-11-01,2024,11,3,1160.75,0.024,1132.89
S000555,R008,T050,P002,2024-11-01,2024,11,2,1370.67,0.113,1215.78
S000556,R008,T050,P001,2024-11-01,2024,11,4,1788.87,0.03,1735.2
S000557,R008,T050,P004,2024-12-01,2024,12,6,1878.71,0.045,1794.17
S000558,R008,T050,P006,2024-12-01,2024,12,5,5276.4,0.162,4421.62
S000559,R008,T050,P003,2024-12-01,2024,12,1,1595.59,0.111,1418.48
S000560,R008,T050,P002,2024-12-01,2024,12,1,1345.3,0.028,1307.63
S000561,R009,T028,P005,2023-01-01,2023,1,1,246.61,0.11,219.48
S000562,R009,T028,P002,2023-01-01,2023,1,1,622.91,0.071,578.68
S000563,R009,T028,P004,2023-01-01,2023,1,1,554.18,0.1,498.76
S000564,R009,T028,P003,2023-01-01,2023,1,1,2371.52,0.059,2231.6
S000565,R009,T028,P005,2023-02-01,2023,2,1,430.14,0.18,352.71
S000566,R009,T028,P001,2023-02-01,2023,2,1,646.89,0.155,546.62
S000567,R009,T028,P002,2023-02-01,2023,2,5,3406.83,0.118,3004.82
S000568,R009,T028,P001,2023-03-01,2023,3,3,1270.63,0.168,1057.16
S000569,R009,T028,P004,2023-03-01,2023,3,2,667.04,0.162,558.98
S000570,R009,T028,P006,2023-03-01,2023,3,3,2961.67,0.076,2736.58
S000571,R009,T028,P003,2023-03-01,2023,3,1,729.25,0.063,683.31
S000572,R009,T028,P003,2023-04-01,2023,4,2,2748.04,0.079,2530.94
S000573,R009,T028,P004,2023-04-01,2023,4,2,801.3,0.178,658.67
S000574,R009,T028,P006,2023-04-01,2023,4,2,1828.3,0.166,1524.8
S000575,R009,T028,P005,2023-04-01,2023,4,4,1266.14,0.081,1163.58
S000576,R009,T028,P001,2023-05-01,2023,5,3,1636.98,0.127,1429.08
S000577,R009,T028,P002,2023-05-01,2023,5,2,1688.27,0.138,1455.29
S000578,R009,T028,P005,2023-05-01,2023,5,2,867.98,0.047,827.18
S000579,R009,T028,P005,2023-06-01,2023,6,1,516.89,0.048,492.08
S000580,R009,T028,P003,2023-06-01,2023,6,1,1596.57,0.084,1462.46
S000581,R009,T028,P002,2023-07-01,2023,7,2,1884.86,0.096,1703.91
S000582,R009,T028,P005,2023-07-01,2023,7,1,350.96,0.176,289.19
S000583,R009,T028,P006,2023-07-01,2023,7,2,2610.49,0.177,2148.43
S000584,R009,T028,P001,2023-07-01,2023,7,3,1359.06,0.171,1126.66
S000585,R009,T028,P003,2023-08-01,2023,8,3,4840.41,0.12,4259.56
S000586,R009,T028,P005,2023-08-01,2023,8,1,170.82,0.152,144.86
S000587,R009,T028,P004,2023-08-01,2023,8,1,434.73,0.03,421.69
S000588,R009,T028,P004,2023-09-01,2023,9,2,708.37,0.068,660.2
S000589,R009,T028,P003,2023-09-01,2023,9,2,3669.04,0.135,3173.72
S000590,R009,T028,P006,2023-10-01,2023,10,2,2215.45,0.136,1914.15
S000591,R009,T028,P005,2023-10-01,2023,10,1,526.26,0.133,456.27
S000592,R009,T028,P003,2023-10-01,2023,10,2,3014.91,0.144,2580.76
S000593,R009,T028,P001,2023-11-01,2023,11,1,717.57,0.097,647.97
S000594,R009,T028,P004,2023-11-01,2023,11,1,254.26,0.051,241.29
S000595,R009,T028,P002,2023-11-01,2023,11,1,922.74,0.033,892.29
S000596,R009,T028,P006,2023-12-01,2023,12,3,2987.19,0.091,2715.36
S000597,R009,T028,P002,2023-12-01,2023,12,4,3177.64,0.159,2672.4
S000598,R009,T028,P004,2023-12-01,2023,12,2,644.22,0.135,557.25
S000599,R009,T028,P003,2024-01-01,2024,1,2,3540.24,0.05,3363.23
S000600,R009,T028,P001,2024-01-01,2024,1,1,391.44,0.126,342.12
S000601,R009,T028,P006,2024-01-01,2024,1,2,2414.01,0.124,2114.67
S000602,R009,T028,P001,2024-02-01,2024,2,3,1672.9,0.134,1448.73
S000603,R009,T028,P002,2024-02-01,2024,2,1,541.54,0.044,517.71
S000604,R009,T028,P003,2024-02-01,2024,2,5,6968.71,0.106,6230.03
S000605,R009,T028,P005,2024-02-01,2024,2,2,854.44,0.156,721.15
S000606,R009,T028,P004,2024-03-01,2024,3,2,805.5,0.121,708.03
S000607,R009,T028,P006,2024-03-01,2024,3,3,2681.56,0.126,2343.68
S000608,R009,T028,P002,2024-04-01,2024,4,3,2100.48,0.029,2039.57
S000609,R009,T028,P005,2024-04-01,2024,4,3,1140.77,0.105,1020.99
S000610,R009,T028,P002,2024-05-01,2024,5,2,1832.36,0.179,1504.37
S000611,R009,T028,P001,2024-05-01,2024,5,2,948.17,0.11,843.87
S000612,R009,T028,P005,2024-06-01,2024,6,2,774.84,0.11,689.61
S000613,R009,T028,P002,2024-06-01,2024,6,1,1179.92,0.09,1073.73
S000614,R009,T028,P006,2024-06-01,2024,6,5,4451.38,0.053,4215.46
S000615,R009,T028,P006,2024-07-01,2024,7,1,1645.71,0.157,1387.33
S000616,R009,T028,P002,2024-07-01,2024,7,1,683.42,0.07,635.58
S000617,R009,T028,P001,2024-08-01,2024,8,1,815.81,0.114,722.81
S000618,R009,T028,P005,2024-08-01,2024,8,4,1221.64,0.082,1121.47
S000619,R009,T028,P003,2024-09-01,2024,9,1,1552.37,0.102,1394.03
S000620,R009,T028,P001,2024-09-01,2024,9,4,1712.78,0.108,1527.8
S000621,R009,T028,P004,2024-10-01,2024,10,1,315.26,0.136,272.38
S000622,R009,T028,P005,2024-10-01,2024,10,2,697.2,0.043,667.22
S000623,R009,T028,P005,2024-11-01,2024,11,3,1008.32,0.179,827.83
S000624,R009,T028,P002,2024-11-01,2024,11,3,2561.12,0.116,2264.03
S000625,R009,T028,P004,2024-11-01,2024,11,3,1041.08,0.027,1012.97
S000626,R009,T028,P003,2024-12-01,2024,12,3,3983.63,0.15,3386.09
S000627,R009,T028,P006,2024-12-01,2024,12,1,1622.27,0.077,1497.36
S000628,R009,T028,P002,2024-12-01,2024,12,5,3502.16,0.143,3001.35
S000629,R010,T020,P005,2023-01-01,2023,1,18,5407.76,0.141,4645.27
S000630,R010,T020,P001,2023-01-01,2023,1,4,1880.15,0.105,1682.73
S000631,R010,T020,P004,2023-01-01,2023,1,12,3837.34,0.097,3465.12
S000632,R010,T020,P006,2023-01-01,2023,1,11,10010.54,0.051,9500.0
S000633,R010,T020,P002,2023-02-01,2023,2,3,2407.12,0.133,2086.97
S000634,R010,T020,P006,2023-02-01,2023,2,12,11087.04,0.175,9146.81
S000635,R010,T020,P001,2023-02-01,2023,2,14,6025.3,0.086,5507.12
S000636,R010,T020,P003,2023-03-01,2023,3,5,6639.52,0.034,6413.78
S000637,R010,T020,P004,2023-03-01,2023,3,15,4657.26,0.11,4144.96
S000638,R010,T020,P006,2023-03-01,2023,3,6,6045.09,0.129,5265.27
S000639,R010,T020,P005,2023-03-01,2023,3,9,2717.46,0.16,2282.67
S000640,R010,T020,P006,2023-04-01,2023,4,11,10096.32,0.177,8309.27
S000641,R010,T020,P001,2023-04-01,2023,4,8,3541.34,0.054,3350.11
S000642,R010,T020,P002,2023-04-01,2023,4,24,16604.94,0.128,14479.51
S000643,R010,T020,P002,2023-05-01,2023,5,5,3433.33,0.109,3059.1
S000644,R010,T020,P006,2023-05-01,2023,5,12,10840.06,0.032,10493.18
S000645,R010,T020,P002,2023-06-01,2023,6,18,12621.33,0.05,11990.26
S000646,R010,T020,P004,2023-06-01,2023,6,20,6222.35,0.063,5830.34
S000647,R010,T020,P005,2023-06-01,2023,6,8,2580.6,0.128,2250.28
S000648,R010,T020,P001,2023-06-01,2023,6,2,1072.54,0.091,974.94
S000649,R010,T020,P003,2023-07-01,2023,7,20,25022.36,0.134,21669.36
S000650,R010,T020,P002,2023-07-01,2023,7,3,2660.13,0.141,2285.05
S000651,R010,T020,P003,2023-08-01,2023,8,6,8534.05,0.128,7441.69
S000652,R010,T020,P004,2023-08-01,2023,8,2,767.59,0.132,666.27
S000653,R010,T020,P004,2023-09-01,2023,9,13,4311.58,0.092,3914.91
S000654,R010,T020,P002,2023-09-01,2023,9,17,11949.08,0.032,11566.71
S000655,R010,T020,P002,2023-10-01,2023,10,7,5392.67,0.138,4648.48
S000656,R010,T020,P001,2023-10-01,2023,10,6,2591.03,0.095,2344.88
S000657,R010,T020,P003,2023-10-01,2023,10,7,9641.4,0.06,9062.92
S000658,R010,T020,P002,2023-11-01,2023,11,16,11138.15,0.025,10859.7
S000659,R010,T020,P001,2023-11-01,2023,11,15,6350.97,0.113,5633.31
S000660,R010,T020,P002,2023-12-01,2023,12,23,16020.23,0.145,13697.3
S000661,R010,T020,P006,2023-12-01,2023,12,5,4595.99,0.117,4058.26
S000662,R010,T020,P005,2024-01-01,2024,1,7,2155.83,0.1,1940.25
S000663,R010,T020,P003,2024-01-01,2024,1,12,15732.16,0.104,14096.02
S000664,R010,T020,P005,2024-02-01,2024,2,10,3026.34,0.149,2575.42
S000665,R010,T020,P004,2024-02-01,2024,2,4,1346.46,0.139,1159.3
S000666,R010,T020,P001,2024-02-01,2024,2,6,2520.54,0.108,2248.32
S000667,R010,T020,P003,2024-03-01,2024,3,10,13492.17,0.034,13033.44
S000668,R010,T020,P004,2024-03-01,2024,3,19,5943.25,0.056,5610.43
S000669,R010,T020,P002,2024-04-01,2024,4,4,3383.58,0.136,2923.41
S000670,R010,T020,P001,2024-04-01,2024,4,13,5470.87,0.157,4611.94
S000671,R010,T020,P005,2024-04-01,2024,4,7,2180.28,0.071,2025.48
S000672,R010,T020,P004,2024-04-01,2024,4,2,677.55,0.087,618.6
S000673,R010,T020,P005,2024-05-01,2024,5,9,2713.47,0.149,2309.16
S000674,R010,T020,P004,2024-05-01,2024,5,8,2586.43,0.069,2407.97
S000675,R010,T020,P003,2024-05-01,2024,5,16,20802.79,0.139,17911.2
S000676,R010,T020,P005,2024-06-01,2024,6,12,3544.13,0.153,3001.88
S000677,R010,T020,P003,2024-06-01,2024,6,19,23783.21,0.121,20905.44
S000678,R010,T020,P002,2024-06-01,2024,6,9,6657.96,0.027,6478.2
S000679,R010,T020,P002,2024-07-01,2024,7,8,5816.81,0.131,5054.81
S000680,R010,T020,P004,2024-07-01,2024,7,13,4232.11,0.068,3944.33
S000681,R010,T020,P003,2024-07-01,2024,7,8,11149.46,0.032,10792.68
S000682,R010,T020,P001,2024-08-01,2024,8,9,3833.85,0.139,3300.94
S000683,R010,T020,P005,2024-08-01,2024,8,1,565.24,0.149,481.02
S000684,R010,T020,P006,2024-08-01,2024,8,2,1800.89,0.024,1757.67
S000685,R010,T020,P003,2024-08-01,2024,8,10,13578.0,0.085,12423.87
S000686,R010,T020,P002,2024-09-01,2024,9,9,6380.12,0.1,5742.11
S000687,R010,T020,P003,2024-09-01,2024,9,5,6780.74,0.041,6502.73
S000688,R010,T020,P004,2024-09-01,2024,9,9,2938.21,0.034,2838.31
S000689,R010,T020,P002,2024-10-01,2024,10,6,4579.24,0.112,4066.37
S000690,R010,T020,P004,2024-10-01,2024,10,9,3067.15,0.108,2735.9
S000691,R010,T020,P006,2024-10-01,2024,10,19,17418.02,0.094,15780.73
S000692,R010,T020,P006,2024-11-01,2024,11,7,6778.46,0.091,6161.62
